,song,predict
8869,Just Lose It (Explicit Ver.)-Eminem.wav,21
8870,Like Toy Soldiers (Explicit Ver.)-Eminem.wav,20
8871,Lose Yourself-Eminem.wav,8
8872,Nowhere Fast (Feat. Kehlani) (Explicit Ver.)-Eminem.wav,23
8873,Chloraseptic (Remix) (Feat. 2 Chainz & Phresher)-Eminem.wav,19
8874,When I'm Gone-Eminem.wav,19
8875,"Yah Yah (Feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)-Eminem.wav",38
8876,Without Me (Album Version (Explicit))-Eminem.wav,21
8877,Lock It Up (Feat. Anderson .Paak)-Eminem.wav,26
8878,Feather of the Spring-정재형.wav,6
8879,2019 서울-윤석철트리오.wav,6
8880,Highway 14-Alan Pasqua.wav,2
8881,경윤이를 위한 노래-조동익.wav,2
8882,long way-페퍼톤스 (Peppertones).wav,6
8883,Koko-Sakamoto Ryuichi.wav,2
8884,길-정재일.wav,5
8885,새벽-윤상.wav,11
8886,봄비가 내리는 제주시청 어느 모퉁이의 자취방에서...-재주소년.wav,12
8887,있잖아-위수 (WISUE).wav,15
8888,그대는 어디에 (Feat. 한희정)-에피톤 프로젝트.wav,0
8889,빗소리-윤하 (YOUNHA).wav,1
8890,사랑은 비를 타고 오네요-박혜경.wav,11
8891,사랑한 만큼-박재정.wav,5
8892,밤하늘의 별들은-안녕하신가영.wav,1
8893,다 고마워지는 밤-강아솔.wav,0
8894,"이 밤, 우리들의 긴 여행이 시작되었네-이아립.wav",14
8895,Beauty (Inspired by Ryan McGinley)-정준일.wav,1
8896,내 인생은 영화가 아니니깐-SAGA.wav,11
8897,"똑같은 만남, 다른 사람-결 (KYUL).wav",11
8898,연필로-소각소각.wav,11
8899,영원처럼 안아줘 (with 카더가든)-프롬.wav,11
8900,Young-ADOY.wav,0
8901,같이 있어줘 (feat. Rheehab)-숨셔.wav,11
8902,Something-Jimmy Brown.wav,1
8903,Euphoria-방탄소년단.wav,10
8904,8 Letters-Why Don't We.wav,11
8905,Bloom-Troye Sivan.wav,10
8906,날아-이승열.wav,12
8907,My Day-태민 (TAEMIN).wav,5
8908,The Lighthouse Keeper-Sam Smith.wav,8
8909,Scars-Lukas Graham.wav,11
8910,Fiancée-손참치.wav,22
8911,무슨 생각해-스탠딩 에그.wav,8
8912,바라본다면-곽진언.wav,0
8913,봄이 있던 곳 (With 재주소년)-김윤희.wav,17
8914,Picnic-오왠 (O.WHEN).wav,45
8915,야광별-사이로(415).wav,11
8916,아이고 (I Go)-스텔라장 (Stella Jang).wav,23
8917,한심해-빈센트블루.wav,0
8918,유일하게 그러지 않아도 되는 너-안녕하신가영.wav,15
8919,그 여름밤-샘김 (Sam Kim).wav,1
8920,나들이 갈까-볼빨간사춘기.wav,1
8921,발명가-윤딴딴.wav,13
8922,10월의 날씨-10CM.wav,1
8923,그대도 나와 같다면-빌리어코스티.wav,0
8924,새벽활동-장희원.wav,2
8925,한번더-스무살.wav,1
8926,알지도 못하면서-민서.wav,8
8927,우리 처음 만난 날-한희정.wav,0
8928,잘 해보려는 나 알 수 없는 너-윤딴딴.wav,17
8929,Love Shine-검정치마.wav,9
8930,연애를 시작한다는 건 말이야-블루파프리카.wav,9
8931,널 생각해-원 모어 찬스 (one more chance).wav,11
8932,love is wonderful thing-참솜 (Chamsom).wav,11
8933,비워내려고 합니다-김수영.wav,15
8934,"우리, 내일도-이영훈.wav",5
8935,As I am-백예린 (Yerin Baek).wav,11
8936,어떻게 사람이 늘 사랑스러울 수 있어-스텔라장 (Stella Jang).wav,30
8937,Remember-케빈오.wav,6
8938,함께 걷는 길-곽진언.wav,17
8939,can't take my eyes off you-nokdu.wav,8
8940,소나기-이루리.wav,1
8941,그래도 나 사랑하지-스웨덴세탁소.wav,8
8942,사랑은 은하수 다방에서-10CM.wav,1
8943,잡지 않았어-마인드유.wav,1
8944,그대는 봄-한올.wav,11
8945,끝까지 니 멋대로야-마인드유.wav,11
8946,Overfill-Myle.D.wav,32
8947,투명인간의 노래 (유일무이 로맨스 X 디핵 (D-Hack))-디핵 (D-Hack).wav,21
8948,22 (Feat. 최정윤)-기리보이.wav,44
8949,점 (Feat. Kvsh)-경제환.wav,30
8950,Bubble (Art. purpleoranjuice) (Feat. zzu)-Anonymous Artists.wav,21
8951,귀가-로꼬.wav,1
8952,Better Life (Feat. B JYUN.)-세네글자.wav,11
8953,마라톤-로키드 (Lokid).wav,9
8954,"Fallin’-승오, 우림.wav",13
8955,Yes or maybe-프리든 (FR:EDEN).wav,0
8956,Julie-프리든 (FR:EDEN).wav,20
8957,아메라는 도시에 비가 와 (feat. 디핵 (D-Hack))-EB.wav,23
8958,기억해-세네글자.wav,1
8959,LAST PARTY-하웅 (Hawoong).wav,19
8960,충전기-키엘(Kiehl).wav,21
8961,영화처럼-OYEON (오연).wav,30
8962,Trip (Feat. Hannah)-릴러말즈 (Leellamarz).wav,11
8963,Tokyo-thatsmyboy.wav,11
8964,"검정색하트 (Feat. Leellamarz, BE'O)-TOIL.wav",11
8965,"Me (Feat. Skinny Brown, Owen)-TOIL.wav",21
8966,"다시 걸을 때 (Feat. 헤이즈, BIG Naughty)-TOIL.wav",30
8967,2 O' CLOCK-dori.wav,23
8968,반복 (repeat)-줍에이 (Joob A).wav,1
8969,Good Night (Feat. BE'O)-쿠기 (Coogie).wav,44
8970,누구세요-윌콕스.wav,11
8971,덮어 (Feat. 로꼬)-TRADE L.wav,11
8972,서른에게 (With 문빛)-화안.wav,28
8973,시소 (SEESAW)-정아로.wav,23
8974,눈이 오던 날 (Feat. SOLE)-기리보이.wav,23
8975,고요해-로키드 (Lokid).wav,20
8976,"불 (Feat. 김효은, The Quiett, 던밀스 (Don Mills))-딘딘 (DINDIN).wav",21
8977,흔들지마-LOGI(로기).wav,23
8978,"Xlove (Feat. JAEHA, 로꼬)-Way Ched (웨이체드).wav",23
8979,DROWNING-Austn (오스틴).wav,21
8980,지나간 크리스마스-Austn (오스틴).wav,30
8981,Beige coat-그리즐리 (Grizzly).wav,11
8982,완벽한 이별은 없어-태비 (Taeb2).wav,11
8983,"아네모네-이영지, 래원 (Layone).wav",21
8984,겁쟁이-백식 (Baeksik).wav,19
8985,"Toy-H.O.B, 백식 (Baeksik).wav",28
8986,In My Mood-BIG Naughty (서동현).wav,23
8987,눈이와-빈센트블루.wav,11
8988,Highway (Song By Nohd) (Prod. 바예)-KozyPop.wav,21
8989,"마음대로 (Feat. 경제환, 지샤넬)-그리오 (GRIO).wav",27
8990,LATELY (Feat. Hoody)-pH-1.wav,13
8991,선물을 고르며-Zion.T.wav,11
8992,Before sunrise-유연.wav,1
8993,오늘이 지나기 전에-유연.wav,21
8994,왼손에서 오른손으로-릴러말즈 (Leellamarz).wav,32
8995,OUT OF MY SIGHT-릴러말즈 (Leellamarz).wav,23
8996,겨울바다 (Feat. 라 블랑캣)-WetBoy (웻보이).wav,9
8997,"너의 밤,너의 별,너의 달(Prod.로코베리)-기리보이, 김유정.wav",23
8998,Hey boi (Feat. Jayci yucca)-Cloudybay (클라우디베이).wav,0
8999,알아도 (feat. Rakon)-RAUDI.wav,23
9000,This Town (Tiesto Remix)-Niall Horan.wav,20
9001,Missing (Feat. Kimberly Anne)-Luca Schreiner.wav,21
9002,Lean On (Extended)-Campsite Dream.wav,11
9003,Stargazing (Feat. Justin Jesso)-Kygo.wav,1
9004,Something Just Like This (Feat. Romy Wave)-Anthony Keyrouz.wav,23
9005,In My Dreams-Futuristic Polar Bears.wav,20
9006,Broken Summer (Feat. Max Frost)-DJ Snake.wav,21
9007,After Midnight (Feat. Emily Zeck)-Klymvx.wav,11
9008,Hymn For The Weekend (Seeb Remix)-Coldplay.wav,20
9009,Cold War (Feat. Mr. Hudson)-Bearson.wav,22
9010,Sober-Cheat Codes.wav,11
9011,Complicated (Feat. Kiiara)-Dimitri Vegas & Like Mike.wav,11
9012,Out of My Mind-Luca Schreiner.wav,33
9013,When Times Passes By (Radio Mix)-8Handz.wav,22
9014,You and I (Original Mix) (feat. Emma Carn)-Charming Horses.wav,45
9015,Like I Do (Feat. Jake Reese)-Quarterhead.wav,1
9016,Games Continued (Feat. Marie Plassard) (Radio Edit.)-Bakermat.wav,1
9017,Track 9-이소라.wav,0
9018,Teach Me (Radio Edit)-Bakermat.wav,19
9019,시간을 거슬러-린.wav,5
9020,Square (2017)-백예린 (Yerin Baek).wav,27
9021,그냥 그렇게 흘러가지 말길 (STAY)-시어 (SEER).wav,5
9022,너무나 흔해버린 말들이-히키 (Hickee).wav,7
9023,사랑해요-김범수.wav,1
9024,하루-김범수.wav,0
9025,물결-시어 (SEER).wav,7
9026,뒷모습-윤종신.wav,11
9027,혼자만의 사랑 (2009 Re-Mastering Ver.)-김건모.wav,11
9028,슬픔활용법-김범수.wav,1
9029,"잊지 말기로 해 (Bonus Track)-성시경, 권진아.wav",5
